resolution,blur,alignmentId,queryId,referenceId,confidence,score,reverseStrand,isValid
64,2,396,962,4,605.39,0.5057294888928048,True,1
64,2,461,9862,4,2277.17,0.5943647734796179,True,1
64,2,417,2080,4,440.05,0.5762433065595717,False,1
64,2,404,10340,4,35.58,0.45566778900112226,False,1
64,2,409,5192,4,131.63,0.546590682910988,True,1
64,2,398,6230,4,89.58,0.6120930515063168,True,1
64,2,473,6831,4,108.87,0.32003608073063483,True,1
64,2,460,9861,4,2294.04,0.5455272086504377,True,1
64,2,444,3230,4,314.0,0.6860510649233047,True,1
64,2,395,961,4,609.48,0.543168384869088,True,1
64,2,453,6920,4,40.47,0.6049723756906076,False,1
64,2,467,1952,4,467.35,0.694276363535508,False,1
64,2,406,13770,4,20.86,0.35724713242961403,True,1
64,2,400,4221,4,147.68,0.4705032740115447,True,1
64,2,399,2390,4,278.15,0.2864270440891966,True,1
64,2,434,1941,4,539.36,0.6119295909760011,True,1
64,2,427,2101,4,542.94,0.6849260863668637,True,1
64,2,435,1942,4,540.68,0.6083586378426673,True,1
64,2,455,6090,4,101.78,0.584271647869383,True,1
64,2,437,5990,4,141.83,0.6967739875302363,True,1
64,2,422,501,4,1021.81,0.5300412213455692,False,1
64,2,449,941,4,749.53,0.6245356182081687,False,1
64,2,412,31,4,2249.35,0.6475604980770393,True,1
64,2,423,502,4,982.68,0.6054212305082342,False,1
64,2,469,242,4,1310.39,0.6171711689667037,True,1
64,2,407,10150,4,26.12,0.3535353535353535,True,1
64,2,421,8310,4,53.58,0.5714802259887006,False,1
64,2,430,7290,4,37.61,0.3614190687361418,False,1
64,2,410,13120,4,60.54,0.5918020858598109,True,1
64,2,456,5920,4,114.65,0.7712048905541313,True,1
64,2,443,9272,4,922.66,0.6714297596237965,True,1
64,2,431,3942,4,231.48,0.622051282051282,False,1
64,2,465,9942,4,634.6,0.6876596576989087,True,1
64,2,432,3941,4,230.1,0.5787806082845247,False,1
64,2,450,942,4,790.85,0.6363126226044968,False,1
64,2,438,2051,4,473.26,0.6984588226387316,False,1
64,2,440,511,4,1059.33,0.4953787060376905,True,1
64,2,439,2052,4,451.01,0.6440984970871886,False,1
64,2,425,2212,4,572.24,0.658387671709268,False,1
64,2,433,4490,4,219.03,0.588848927839539,True,1
64,2,448,1482,4,595.61,0.6822745976258102,False,1
64,2,459,652,4,963.15,0.6892261927462721,True,1
64,2,403,11982,4,240.77,0.4019567027477102,True,1
64,2,402,11981,4,245.31,0.5410031375001348,True,1
64,2,458,651,4,953.79,0.6871930123164098,True,1
64,2,447,1481,4,566.12,0.6846415842974771,False,1
64,2,428,2102,4,536.54,0.6770333730551832,True,1
64,2,426,6850,4,53.91,0.6636302838825727,True,1
64,2,466,1951,4,471.75,0.744138208822549,False,1
64,2,446,5550,4,158.44,0.7151164038193327,True,1
64,2,462,14811,4,32.14,0.5516245487364622,True,1
64,2,452,6510,4,146.57,0.724963177939882,True,1
64,2,415,4151,4,215.58,0.7198597772129443,False,1
64,2,420,12300,4,206.35,0.6403247661994359,True,1
64,2,397,7820,4,119.35,0.5046195745854449,True,1
64,2,464,9941,4,627.78,0.6790693292122285,True,1
64,2,451,6720,4,95.19,0.45272472625413807,False,1
64,2,472,6770,4,100.04,0.5647955647955647,False,1
64,2,413,341,4,1416.58,0.6023605466986212,False,1
64,2,468,241,4,1303.23,0.5156117290975091,True,1
64,2,401,4222,4,146.96,0.47316471932180293,True,1
64,2,418,4520,4,216.14,0.6789550888473126,True,1
64,2,442,9271,4,935.98,0.6892131230496753,True,1
64,2,405,10520,4,35.93,0.5355454762473144,False,1
64,2,471,12,4,3091.08,0.4329811946431502,True,1
64,2,474,6832,4,102.31,0.09690503397313333,True,0
64,2,416,4152,4,223.44,0.7170243610005995,False,1
64,2,463,14812,4,38.58,0.6360775337958657,True,1
64,2,441,512,4,1092.96,0.7013292783811736,True,1
64,2,414,342,4,1410.79,0.6303065585838008,False,1
64,2,454,3570,4,290.44,0.6161579024073558,True,1
64,2,408,5191,4,148.42,0.43091329584618165,True,1
64,2,419,1280,4,687.78,0.6044375085196173,True,1
64,2,457,6890,4,58.94,0.6690993236027056,True,1
64,2,429,13060,4,43.56,0.05825584671738537,True,0
64,2,445,900,4,760.73,0.6430742255990649,False,1
64,2,411,32,4,2268.12,0.6144811480110937,True,1
64,2,436,3510,4,201.28,0.49994939271255057,True,1
64,2,549,4820,5,123.43,0.5752059553349875,False,1
64,2,546,1441,5,510.41,0.7447641099968969,True,1
64,2,503,9902,5,923.24,0.6626438973722433,True,1
64,2,544,182,5,1354.69,0.5804770903904439,True,1
64,2,537,8300,5,933.07,0.6855720769681346,False,1
64,2,478,1352,5,589.96,0.451527932719215,False,1
64,2,526,251,5,1341.7,0.5052106738869604,True,1
64,2,557,13290,5,18.19,0.36226822981624685,True,1
64,2,538,5840,5,67.71,0.590261219731892,True,1
64,2,482,3720,5,206.65,0.6449026345933563,True,1
64,2,499,4540,5,181.47,0.5401757626189847,False,1
64,2,542,7120,5,36.03,0.591795665634675,False,1
64,2,550,6680,5,75.6,0.6953173777315296,True,1
64,2,527,252,5,1390.08,0.534014844513955,True,1
64,2,497,5621,5,168.68,0.4595741695604897,True,1
64,2,545,5230,5,111.21,0.44425385934819905,False,1
64,2,509,9320,5,54.74,0.5099996965190736,True,0
64,2,519,5912,5,130.1,0.6334334881180006,True,1
64,2,552,9370,5,77.68,0.6985326456359202,False,1
64,2,495,11931,5,501.27,0.5258018399308613,False,1
64,2,501,4092,5,236.35,0.6060606060606061,True,1
64,2,505,9831,5,222.76,0.5600246841404397,False,1
64,2,490,1591,5,567.19,0.7208508212721451,False,1
64,2,512,9020,5,698.71,0.7235761130863005,True,1
64,2,481,1542,5,549.36,0.5728476821192052,False,1
64,2,540,1420,5,587.69,0.5543756518441263,False,1
64,2,534,1092,5,661.28,0.5983548315170182,True,1
64,2,554,10291,5,389.73,0.505822943284112,True,1
64,2,522,14200,5,33.81,0.5284903280067283,True,1
64,2,517,2792,5,304.92,0.7037183730188032,True,1
64,2,533,1091,5,644.21,0.5877559205027048,True,1
64,2,492,8181,5,1138.44,0.7132940282095525,False,1
64,2,547,1442,5,490.48,0.7593233651973585,True,1
64,2,523,9741,5,2291.54,0.46502634504761453,False,1
64,2,491,1592,5,557.9,0.71019285689102,False,1
64,2,477,1351,5,565.27,0.4306414425318462,False,1
64,2,500,4091,5,238.81,0.6084603090037294,True,1
64,2,539,4360,5,119.23,0.6763688897309585,True,1
64,2,510,12260,5,21.74,0.44678362573099417,True,1
64,2,493,8182,5,1126.87,0.7027982163939956,False,1
64,2,529,2492,5,432.91,0.7135112499291566,False,1
64,2,521,9842,5,1567.22,0.5851683870295069,True,1
64,2,498,5622,5,157.51,0.5700788500453562,True,1
64,2,513,14740,5,16.29,0.4946091644204852,True,0
64,2,518,5911,5,126.18,0.6715228505843072,True,1
64,2,484,6990,5,109.37,0.6559101444107684,True,1
64,2,475,7991,5,67.25,0.5239890123507787,True,1
64,2,488,52,5,2184.43,0.29336194302410523,True,1
64,2,530,2491,5,439.21,0.6832535233480049,False,1
64,2,528,7050,5,43.02,0.6339024297501805,True,1
64,2,520,9841,5,1582.65,0.5091423743389434,True,1
64,2,548,6860,5,44.46,0.5514449607900088,True,1
64,2,483,4940,5,146.45,0.7121437758072159,True,1
64,2,494,11932,5,522.02,0.5400754291144503,False,1
64,2,543,181,5,1397.02,0.5448583740229898,True,1
64,2,511,11570,5,19.76,0.49924585218702866,True,1
64,2,479,5900,5,116.76,0.7230769230769232,True,1
64,2,507,12671,5,56.78,0.36431989063568004,True,0
64,2,536,9252,5,862.33,0.5893936069051278,True,1
64,2,508,12672,5,50.73,0.3396918561995599,True,0
64,2,515,4750,5,181.23,0.46153119984895685,False,1
64,2,476,7992,5,75.35,0.07558265275646514,True,1
64,2,502,9901,5,922.62,0.710077792173862,True,1
64,2,506,9832,5,215.75,0.547291795100978,False,1
64,2,551,5950,5,107.33,0.6115256447406549,True,1
64,2,487,51,5,2154.3,0.3451486969709132,True,1
64,2,525,24100,5,33.36,0.3337662337662335,False,1
64,2,541,910,5,664.62,0.29943783968711857,True,1
64,2,556,1890,5,365.62,0.6711046567915577,False,1
64,2,531,820,5,834.11,0.6645084468259285,False,1
64,2,480,1541,5,540.78,0.401060759190106,False,1
64,2,532,1040,5,791.51,0.7095948920995797,False,1
64,2,489,11370,5,56.59,0.30932203389830515,True,1
64,2,555,10740,5,26.78,0.43569808875931326,True,1
64,2,486,1471,5,603.4,0.49388041331539634,True,1
64,2,496,3670,5,205.7,0.6939600844397362,True,1
64,2,485,1472,5,599.91,0.5055260388835401,True,1
64,2,504,2410,5,394.47,0.521416707493398,False,1
64,2,553,10292,5,397.6,0.4502718586120734,True,1
64,2,516,2791,5,306.38,0.748500599760096,True,1
64,2,524,9742,5,2215.85,0.4357898513143068,False,1
64,2,514,14620,5,22.16,0.6208979591836735,False,1
64,2,535,9251,5,865.65,0.5958960832722864,True,1
64,2,647,6872,6,49.65,0.3067575241340148,False,1
64,2,598,8012,6,179.16,0.7421097421097421,True,1
64,2,625,3741,6,280.74,0.7333926499032882,True,1
64,2,646,6871,6,55.3,0.3373715853900735,False,1
64,2,590,4190,6,190.96,0.5695890010238409,True,1
64,2,628,162,6,1473.95,0.690205532564822,True,1
64,2,597,8011,6,184.82,0.7495675834122089,True,1
64,2,623,551,6,985.01,0.6226491172025375,True,1
64,2,607,3451,6,267.51,0.5634768774321157,True,1
64,2,612,192,6,1342.04,0.576526103122918,False,1
64,2,564,3990,6,207.1,0.7796769697751957,True,1
64,2,592,1992,6,433.9,0.4495866102036701,False,1
64,2,584,3602,6,217.38,0.7167999008489807,True,1
64,2,621,2452,6,386.47,0.7363634606463585,True,1
64,2,579,412,6,1024.68,0.502982478899276,False,1
64,2,573,3841,6,243.89,0.5880001596997644,False,1
64,2,588,8072,6,331.9,0.5878098471986417,True,1
64,2,593,11970,6,43.1,0.6215729180074656,False,1
64,2,642,4830,6,126.84,0.29166666666666663,True,1
64,2,603,2912,6,396.32,0.6336673040986329,True,1
64,2,581,6640,6,45.98,0.703496327236065,True,1
64,2,632,2552,6,370.49,0.6939571802298719,True,1
64,2,626,3742,6,261.24,0.7148241243311739,True,1
64,2,636,9761,6,656.98,0.5344827586206897,True,1
64,2,638,2891,6,357.28,0.5030821352313168,False,1
64,2,563,582,6,792.29,0.509240706722273,True,1
64,2,595,922,6,805.29,0.4934564474586206,True,1
64,2,619,690,6,951.02,0.5485181548755432,False,1
64,2,616,5680,6,123.6,0.5764573603182841,False,1
64,2,565,8340,6,365.55,0.7020553455071996,True,1
64,2,577,11470,6,46.4,0.26263661202185795,True,1
64,2,601,1902,6,564.12,0.5922208828002005,False,1
64,2,600,1901,6,573.46,0.5777785017058377,False,1
64,2,633,2551,6,375.68,0.7017171810566414,True,1
64,2,643,2021,6,333.15,0.43428787463213214,True,1
64,2,620,2451,6,384.78,0.7426741924773514,True,1
64,2,572,3842,6,233.87,0.41787810537810544,False,1
64,2,562,581,6,761.46,0.5204204068453342,True,1
64,2,576,14690,6,34.99,0.47858731924360387,True,1
64,2,558,2381,6,286.31,0.5096814661285045,False,1
64,2,615,1700,6,512.59,0.7369400829364112,False,1
64,2,631,3610,6,250.42,0.5444521473355025,False,1
64,2,580,5610,6,137.08,0.5994770673153755,False,1
64,2,578,411,6,1013.01,0.5409922992159657,False,1
64,2,622,5870,6,139.75,0.6552898550724638,True,1
64,2,561,12552,6,43.53,0.6377405451344624,True,1
64,2,648,13521,6,25.84,0.34050871408384353,False,1
64,2,609,4470,6,218.81,0.7271132376395535,True,1
64,2,570,311,6,1048.6,0.4850183267499377,False,1
64,2,596,3240,6,393.52,0.6310938474080467,False,1
64,2,634,6810,6,86.63,0.7129284311265327,True,1
64,2,566,1730,6,481.04,0.5546865764274738,False,1
64,2,585,1911,6,539.37,0.6100251633105127,False,1
64,2,599,13160,6,45.17,0.4326047358834244,True,1
64,2,602,2911,6,409.2,0.7248497850398512,True,1
64,2,608,3452,6,274.05,0.4220771497667535,True,1
64,2,559,2382,6,294.58,0.5168741780424633,False,1
64,2,637,9762,6,631.65,0.5336818756454129,True,1
64,2,606,3150,6,356.52,0.7228174725949479,False,1
64,2,589,3750,6,168.57,0.41370426163961205,True,1
64,2,611,191,6,1348.26,0.588239365077017,False,1
64,2,586,1912,6,543.1,0.6080084139224597,False,1
64,2,583,3601,6,225.61,0.724789166112608,True,1
64,2,644,2022,6,325.95,0.34835451921389937,True,1
64,2,560,12551,6,43.53,0.6377405451344624,True,1
64,2,617,2661,6,378.18,0.7032591175352843,False,1
64,2,624,552,6,972.52,0.575195031508543,True,1
64,2,594,921,6,800.59,0.6221145149403725,True,1
64,2,574,3211,6,318.21,0.7689826298156837,True,1
64,2,610,5760,6,149.45,0.6467391304347826,True,1
64,2,575,3212,6,316.06,0.5115364890950473,True,1
64,2,587,8071,6,345.2,0.5752405401907064,True,1
64,2,614,272,6,1145.82,0.6017730827429185,True,1
64,2,591,1991,6,428.99,0.49619803656108796,False,1
64,2,571,312,6,1054.14,0.6762514142401768,False,1
64,2,649,13522,6,26.97,0.31397622987814056,False,1
64,2,618,2662,6,379.79,0.7023651506753406,False,1
64,2,627,161,6,1404.2,0.6635767597779445,True,1
64,2,613,271,6,1151.67,0.556781570578128,True,1
64,2,639,2892,6,348.42,0.5020884754129485,False,1
64,2,567,1620,6,457.7,0.6010173470718665,True,1
64,2,641,6550,6,96.4,0.42506631299734754,False,1
64,2,604,13080,6,52.21,0.561221277935159,True,1
64,2,630,5370,6,108.86,0.6086991672730212,True,1
64,2,645,3390,6,181.02,0.47429763915901246,False,1
64,2,569,1302,6,575.96,0.7115900749643228,True,1
64,2,605,2240,6,456.82,0.5952635117805675,False,1
64,2,640,2640,6,344.15,0.721968877881136,False,1
64,2,635,8090,6,249.01,0.6542286460385096,False,1
64,2,568,1301,6,570.89,0.7209868976327318,True,1
64,2,629,4680,6,228.58,0.6798076923076923,True,1
64,2,582,7900,6,374.6,0.563264084332561,False,1
64,2,681,3480,7,279.38,0.7785366913246528,True,1
64,2,698,351,7,966.11,0.5038329322493975,False,1
64,2,691,2511,7,295.82,0.5030389275312205,False,1
64,2,684,8641,7,52.8,0.5657714285714286,True,1
64,2,704,1242,7,604.19,0.6565198393864744,False,1
64,2,686,8661,7,84.58,0.5677273760095847,True,1
64,2,689,12720,7,31.45,0.4787379972565158,True,1
64,2,721,6300,7,63.83,0.6463834902825085,False,1
64,2,728,11342,7,427.33,0.5254680085073382,False,1
64,2,661,4611,7,171.05,0.7427725531173808,True,1
64,2,714,1371,7,709.95,0.7950950864047477,False,1
64,2,692,2512,7,301.07,0.5362192033156804,False,1
64,2,716,1141,7,686.53,0.5276644911192869,False,1
64,2,666,3170,7,326.3,0.6997167921530704,False,1
64,2,697,11910,7,44.05,0.44265232974910385,True,1
64,2,660,4612,7,185.69,0.6908315051715163,True,1
64,2,650,2421,7,280.44,0.26594023087711727,False,1
64,2,699,352,7,977.95,0.485697602262013,False,1
64,2,735,12281,7,160.76,0.2386172006745363,True,1
64,2,703,1241,7,618.54,0.6507167670442416,False,1
64,2,665,442,7,921.16,0.6858952803936622,True,1
64,2,705,7170,7,30.84,0.6723040552827786,False,1
64,2,668,2611,7,337.08,0.4988989237456959,True,1
64,2,657,4080,7,232.81,0.7828362938070091,False,1
64,2,733,4972,7,158.33,0.5740379807977493,False,1
64,2,731,6400,7,70.5,0.4681252357600906,True,1
64,2,723,151,7,1330.64,0.6219440810567212,True,1
64,2,678,2560,7,334.03,0.6704148745346885,True,1
64,2,736,12282,7,148.92,0.3376776090151886,True,1
64,2,700,2180,7,585.94,0.6728298839096913,False,1
64,2,671,12160,7,69.72,0.6831872618864573,False,1
64,2,708,6250,7,129.26,0.7131936647476171,False,1
64,2,717,1142,7,685.59,0.6891815735892961,False,1
64,2,718,2330,7,338.29,0.3700831360309944,False,1
64,2,667,5340,7,154.63,0.6685110573909929,False,1
64,2,734,6840,7,38.05,0.6698306074766355,False,1
64,2,676,3081,7,282.93,0.6228259456648901,False,1
64,2,693,4780,7,181.16,0.3511718188353703,False,1
64,2,673,12102,7,515.8,0.6596614462587178,True,1
64,2,677,3082,7,256.68,0.6007619836104532,False,1
64,2,727,11341,7,420.25,0.7334098971599128,False,1
64,2,680,5090,7,149.41,0.7489222961912038,False,1
64,2,664,441,7,942.27,0.547137479089596,True,1
64,2,674,10470,7,31.71,0.5584288509924518,False,1
64,2,696,9330,7,58.37,0.5668288909659329,True,1
64,2,730,4450,7,159.52,0.5051382490306313,False,1
64,2,729,14600,7,22.09,0.3311182213471161,False,1
64,2,702,772,7,865.91,0.5260411680518,True,1
64,2,670,5790,7,91.86,0.7299244095833275,False,1
64,2,685,8642,7,48.85,0.5453921541713564,True,1
64,2,654,14891,7,1143.37,0.5008478097312836,True,1
64,2,712,10612,7,1010.56,0.6665269245114933,False,1
64,2,690,13170,7,29.18,0.34596020139055383,False,1
64,2,682,3311,7,291.89,0.7944838357396373,True,1
64,2,694,10431,7,745.76,0.5650798879920935,True,1
64,2,655,12710,7,42.04,0.47653772986683574,True,1
64,2,722,620,7,863.37,0.4396928034371643,False,1
64,2,715,1372,7,696.15,0.6792979582386109,False,1
64,2,710,632,7,878.59,0.5624606770492875,True,1
64,2,732,4971,7,144.44,0.5363312572614898,False,1
64,2,720,1410,7,499.02,0.748050298901484,False,1
64,2,713,6630,7,65.56,0.7417342799188642,False,1
64,2,707,1342,7,545.2,0.577269571126771,False,1
64,2,687,8662,7,83.04,0.5933698875742188,True,1
64,2,658,7110,7,52.11,0.5861481481481481,False,1
64,2,662,8391,7,357.15,0.6716005491975088,True,1
64,2,663,8392,7,378.07,0.5554955390680903,True,1
64,2,719,5400,7,120.61,0.5424401368301026,True,1
64,2,725,13030,7,40.97,0.44895583462678135,True,1
64,2,652,81,7,525.56,0.5394372203239788,True,1
64,2,738,6202,7,60.37,0.11798587885544398,True,1
64,2,709,631,7,907.6,0.577992565055762,True,1
64,2,659,1750,7,616.48,0.5370333493028258,False,1
64,2,656,3580,7,315.03,0.5855316558441559,False,1
64,2,675,3030,7,274.48,0.49625904322196346,False,1
64,2,679,5520,7,91.65,0.6684710694093587,False,1
64,2,688,12640,7,46.58,0.5976815547221275,True,1
64,2,711,10611,7,1015.65,0.5962967550161011,False,1
64,2,653,82,7,1702.83,0.408167832693899,True,1
64,2,669,2612,7,352.31,0.47870387236490963,True,1
64,2,737,6201,7,61.41,0.15719131614654003,True,1
64,2,651,2422,7,258.49,0.05799361928394209,False,1
64,2,683,3312,7,310.18,0.8009085326801053,True,1
64,2,695,10432,7,753.91,0.6021237241122391,True,1
64,2,672,12101,7,539.73,0.7119560711697328,True,1
64,2,726,12010,7,41.52,0.2829736211031175,True,1
64,2,701,771,7,843.94,0.6549108227508067,True,1
64,2,706,1341,7,556.45,0.5739536212028974,False,1
64,2,724,152,7,1348.35,0.5631448902112763,True,1
64,2,777,1660,8,525.51,0.7195075183234348,True,1
64,2,774,1761,8,539.1,0.651974349359446,False,1
64,2,768,1081,8,705.95,0.6832108613527205,False,1
64,2,802,8271,8,1374.93,0.5202416554730467,False,1
64,2,794,4352,8,266.13,0.695736070614581,False,1
64,2,745,10260,8,52.17,0.5220221606648199,False,1
64,2,776,4760,8,206.93,0.6917889130961026,True,1
64,2,763,1100,8,754.86,0.5922841404123812,True,1
64,2,798,2502,8,461.66,0.7434612177569924,True,1
64,2,755,2862,8,332.45,0.72805744310166,False,1
64,2,792,9260,8,412.38,0.556616727809317,True,1
64,2,756,4250,8,185.47,0.3832485389518281,False,1
64,2,739,4431,8,130.31,0.588823393435044,False,1
64,2,742,6472,8,349.49,0.5152396906807246,True,1
64,2,784,421,8,1246.83,0.6864011719699326,False,1
64,2,769,1082,8,736.8,0.5791438484892293,False,1
64,2,771,1531,8,512.27,0.5231645706522712,False,1
64,2,780,261,8,1305.33,0.656057408471022,True,1
64,2,796,3902,8,239.31,0.49145817912657286,False,1
64,2,758,6710,8,62.63,0.6671194264588738,True,1
64,2,804,4210,8,119.42,0.22274597830153398,True,1
64,2,741,6471,8,361.21,0.5198958380921924,True,1
64,2,801,8630,8,49.94,0.7144776749721657,True,1
64,2,799,8951,8,1535.25,0.4399535669058675,False,1
64,2,743,1612,8,461.43,0.6447616854708726,False,1
64,2,800,8952,8,1549.08,0.4595629433420131,False,1
64,2,788,91,8,1455.25,0.720149413109717,True,1
64,2,754,2861,8,338.4,0.4974151088936668,False,1
64,2,760,882,8,702.87,0.6990854783373626,True,1
64,2,749,12630,8,30.95,0.5178677623398389,True,1
64,2,740,4432,8,129.73,0.4524186256781194,False,1
64,2,807,5250,8,77.45,0.4854148845166808,True,1
64,2,748,11590,8,29.12,0.5725575336517585,False,1
64,2,778,9131,8,447.66,0.6898464225926195,False,1
64,2,782,3010,8,391.62,0.6882127571757992,False,1
64,2,805,2932,8,224.0,0.46227697052819183,False,1
64,2,773,2160,8,450.57,0.8012083414539076,False,1
64,2,775,1762,8,555.99,0.6494317555816818,False,1
64,2,747,12990,8,31.52,0.39434169566013544,True,1
64,2,793,4351,8,283.38,0.668390438033984,False,1
64,2,790,481,8,1068.78,0.7339130323341322,False,1
64,2,791,482,8,1059.6,0.6829899417305173,False,1
64,2,765,12000,8,91.31,0.8032352941176472,False,1
64,2,797,2501,8,459.19,0.5087753449403557,True,1
64,2,786,12890,8,31.08,0.3302072145233542,True,1
64,2,783,15232,8,117.39,0.6310046189376444,False,1
64,2,766,12591,8,612.32,0.5359733597335974,False,1
64,2,764,1860,8,611.42,0.6225015393548429,False,1
64,2,767,12592,8,622.57,0.560102203102137,False,1
64,2,772,1532,8,511.16,0.7358670362650694,False,1
64,2,751,8970,8,486.8,0.6201045853837102,False,1
64,2,753,1670,8,687.91,0.6123652090120681,True,1
64,2,785,10900,8,24.27,0.4834144183989386,True,1
64,2,750,8960,8,38.0,0.5899876858956143,False,1
64,2,781,262,8,1326.41,0.6559252960078006,True,1
64,2,779,9132,8,448.49,0.6905968276814456,False,1
64,2,746,13610,8,15.8,0.5368940368940369,False,1
64,2,787,422,8,1108.04,0.7424076026931405,False,1
64,2,795,3901,8,224.26,0.6593550353727154,False,1
64,2,761,8210,8,64.96,0.7352247175415707,False,1
64,2,806,2931,8,213.53,0.45084196147020883,False,1
64,2,762,5510,8,130.72,0.7853935777209435,True,1
64,2,752,8350,8,50.49,0.6679551058146702,True,1
64,2,803,8272,8,1345.52,0.5456398487639913,False,1
64,2,789,92,8,1442.8,0.6752666139945831,True,1
64,2,808,6440,8,64.53,0.33916604616530144,False,1
64,2,744,1611,8,516.29,0.6101427622841966,False,1
64,2,759,881,8,722.92,0.5958038103981071,True,1
64,2,770,8590,8,303.55,0.7020042549419377,True,1
64,2,757,4050,8,180.09,0.5955052648121955,False,1
64,2,835,13330,9,29.69,0.4215228645716802,True,0
64,2,894,3332,9,167.68,0.6903840084759135,False,1
64,2,882,1332,9,602.59,0.6196795425836048,True,1
64,2,816,6572,9,130.04,0.7298868889707435,False,1
64,2,890,7930,9,225.26,0.5111995104039168,True,1
64,2,860,9992,9,707.2,0.570505257138715,False,1
64,2,831,11890,9,104.95,0.44792251544076356,False,1
64,2,861,9991,9,716.95,0.5729699360959253,False,1
64,2,888,13310,9,45.52,0.7118689581095596,False,1
64,2,828,12810,9,58.27,0.7139988603370147,True,1
64,2,849,11350,9,19.11,0.5365296803652969,False,1
64,2,859,10241,9,43.36,0.36117053481332007,False,0
64,2,886,392,9,979.66,0.5620770632323487,False,1
64,2,879,6150,9,137.36,0.785055356680326,True,1
64,2,811,4400,9,265.65,0.7491121835731196,False,1
64,2,862,7100,9,38.57,0.5210727969348659,False,1
64,2,850,14420,9,35.25,0.40508806262230934,True,0
64,2,900,3871,9,157.77,0.3851766197918609,True,1
64,2,877,1432,9,750.26,0.6773470707310218,False,1
64,2,853,9960,9,19.04,0.2268666972056803,False,0
64,2,871,431,9,989.78,0.4896208634055287,False,1
64,2,833,10331,9,45.4,0.4814027630180657,True,1
64,2,887,9920,9,1057.12,0.5359703552324341,False,1
64,2,893,3331,9,186.69,0.7144447818605122,False,1
64,2,827,8752,9,304.12,0.5640397808665566,True,1
64,2,845,12540,9,18.3,0.09628008752735229,False,1
64,2,891,5421,9,81.92,0.6254918777116335,True,1
64,2,858,11870,9,24.55,0.5099337748344371,True,0
64,2,829,10690,9,81.5,0.638283844208154,True,1
64,2,901,3872,9,141.32,0.2861422864751759,True,1
64,2,884,9102,9,209.66,0.6048816141051478,True,1
64,2,821,1162,9,780.79,0.6548526451496166,False,1
64,2,854,11710,9,40.06,0.6031670875420877,False,1
64,2,818,3432,9,300.32,0.676423760925982,True,1
64,2,876,1431,9,700.13,0.6417816950940742,False,1
64,2,842,8710,9,80.42,0.5640528020284439,False,1
64,2,904,12091,9,215.07,0.28080158337456707,True,1
64,2,851,14210,9,18.29,0.44217687074829937,True,0
64,2,855,14751,9,25.94,0.49097724532851117,True,1
64,2,863,6820,9,81.73,0.6641396599112024,True,1
64,2,875,4770,9,210.42,0.6830046358136246,True,1
64,2,866,601,9,940.39,0.5841848135661964,True,1
64,2,889,4330,9,115.33,0.5274001082667127,True,1
64,2,844,8740,9,23.38,0.3671491341431895,True,0
64,2,878,14460,9,38.09,0.5151162790697672,False,1
64,2,823,8691,9,295.87,0.4528071364901931,True,1
64,2,865,2952,9,353.68,0.7043996790447095,False,1
64,2,848,10170,9,27.14,0.5226240339802961,True,1
64,2,822,8510,9,35.67,0.49262579525737427,False,1
64,2,815,6571,9,143.77,0.7332998347618541,False,1
64,2,864,2951,9,344.82,0.7651367116296026,False,1
64,2,903,2352,9,280.09,0.3467143448738258,True,1
64,2,846,14680,9,37.72,0.2525826092905521,True,1
64,2,880,3500,9,270.46,0.5495101925611113,False,1
64,2,874,1262,9,634.52,0.7518036976562579,True,1
64,2,857,23562,9,41.5,0.3113553752146513,True,0
64,2,820,1161,9,779.3,0.6569882090284533,False,1
64,2,873,1261,9,621.43,0.5843229654949267,True,1
64,2,824,8692,9,301.04,0.39951556712462355,True,1
64,2,843,8900,9,32.23,0.42944284080387785,False,0
64,2,869,2762,9,291.45,0.458593010534597,True,1
64,2,832,12141,9,46.84,0.31380857948022123,True,1
64,2,847,10332,9,55.29,0.5584728411417561,False,1
64,2,852,10190,9,14.4,0.45612582781456956,False,1
64,2,905,12092,9,217.78,0.23947463757356913,True,1
64,2,883,9101,9,202.32,0.5942535569314036,True,1
64,2,892,5422,9,72.07,0.611875161875162,True,1
64,2,826,8751,9,269.46,0.5308379612332904,True,1
64,2,895,7941,9,142.51,0.5818383108135146,False,1
64,2,872,432,9,990.29,0.4957390844655083,False,1
64,2,809,7842,9,1601.82,0.5121899724579684,True,1
64,2,812,8401,9,751.05,0.5518686639617313,True,1
64,2,839,11860,9,34.94,0.5697159982874269,False,0
64,2,810,7841,9,1683.27,0.49325311040759334,True,1
64,2,870,2761,9,282.98,0.5558237309249454,True,1
64,2,856,14752,9,26.09,0.5432646461296073,True,1
64,2,881,1331,9,617.4,0.6936499312901473,True,1
64,2,896,7942,9,149.59,0.5416304032492022,False,1
64,2,840,13491,9,37.78,0.5040895393887216,False,1
64,2,899,7000,9,58.04,0.5404984423676014,False,1
64,2,817,3431,9,319.92,0.6949417671368556,True,1
64,2,836,10242,9,23.36,0.6250410060142155,True,1
64,2,898,4582,9,178.89,0.5094191906835641,False,1
64,2,902,2351,9,264.34,0.6073082057545374,True,1
64,2,830,14130,9,25.16,0.3724890567847935,True,0
64,2,897,4581,9,179.05,0.5304843304843305,False,1
64,2,838,12142,9,54.99,0.5234459502449577,False,1
64,2,814,8480,9,560.67,0.5891573730989603,True,1
64,2,867,602,9,937.45,0.6042181203691668,True,1
